sale_id,date,month,weekday,branch_id,branch_name,department,product_id,product_name,category,unit_price,discount,final_price,quantity,total,payment_method,customer_id,cost_usd,margin_usd,margin_total,margin_pct,budget_usd,variance,achievement_pct,status,total_payroll,headcount,revenue_per_employee,payroll_ratio,efficiency_status,target_category,investment_usd,roi_pct_adjusted,num_campaigns
81,2024-04-22,4,Monday,7,La Libertad,La Libertad,4,Yuca frita,Traditional Food,2.5,0.15,2.12,6,12.72,Transfer,266,1.2,1.3,7.800000000000001,52.0,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Traditional Food,1950,0.531975128205128,3
82,2024-10-12,10,Saturday,1,San Salvador Centro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.15,0.77,8,6.16,Cash,69,0.45,0.45,3.6,50.0,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Groceries,350,2.290714285714286,1
83,2024-08-14,8,Wednesday,6,Usulután,Usulután,15,Arroz blanco 1lb,Groceries,0.9,0.15,0.77,20,15.4,Debit card,259,0.45,0.45,9.0,50.0,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Groceries,350,2.290714285714286,1
84,2024-03-22,3,Friday,8,Chalatenango,Chalatenango,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,16,19.2,Cash,127,0.65,0.5499999999999999,8.799999999999999,45.83333333333333,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Groceries,350,2.290714285714286,1
85,2024-11-16,11,Saturday,8,Chalatenango,Chalatenango,9,Camisa guayabera,Clothing,18.0,0.0,18.0,8,144.0,Cash,366,9.0,9.0,72.0,50.0,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Clothing,400,0.89325,1
86,2024-05-19,5,Sunday,4,Soyapango,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,11,385.0,Credit card,42,18.0,17.0,187.0,48.57142857142857,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Handicrafts,2250,2.939564814814815,3
87,2024-04-28,4,Sunday,3,San Miguel,San Miguel,5,Atol de elote,Beverages,1.0,0.1,0.9,13,11.7,Cash,110,0.45,0.55,7.15,55.00000000000001,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Beverages,500,1.2037333333333333,2
88,2024-07-27,7,Saturday,7,La Libertad,La Libertad,3,Tamales de elote,Traditional Food,1.0,0.05,0.95,11,10.45,Cash,32,0.55,0.44999999999999996,4.949999999999999,44.99999999999999,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Traditional Food,1950,0.531975128205128,3
89,2024-07-18,7,Thursday,7,La Libertad,La Libertad,7,Café salvadoreño,Beverages,1.5,0.1,1.35,19,25.65,Cash,451,0.65,0.85,16.15,56.666666666666664,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Beverages,500,1.2037333333333333,2
90,2024-01-04,1,Thursday,8,Chalatenango,Chalatenango,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,12,33.6,Credit card,437,1.8,0.9999999999999998,11.999999999999996,35.71428571428571,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Groceries,350,2.290714285714286,1
91,2024-09-06,9,Friday,4,Soyapango,San Salvador,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,8,9.6,Cash,15,0.65,0.5499999999999999,4.3999999999999995,45.83333333333333,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Groceries,350,2.290714285714286,1
92,2024-12-08,12,Sunday,6,Usulután,Usulután,13,Aceite vegetal 1L,Groceries,2.8,0.1,2.52,13,32.76,Cash,240,1.8,0.9999999999999998,12.999999999999996,35.71428571428571,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Groceries,350,2.290714285714286,1
93,2024-07-20,7,Saturday,1,San Salvador Centro,San Salvador,5,Atol de elote,Beverages,1.0,0.05,0.95,19,18.05,Debit card,43,0.45,0.55,10.450000000000001,55.00000000000001,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Beverages,500,1.2037333333333333,2
94,2024-08-24,8,Saturday,3,San Miguel,San Miguel,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,6,7.2,Cash,168,0.65,0.5499999999999999,3.3,45.83333333333333,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Groceries,350,2.290714285714286,1
95,2024-06-16,6,Sunday,8,Chalatenango,Chalatenango,7,Café salvadoreño,Beverages,1.5,0.15,1.27,11,13.97,Credit card,143,0.65,0.85,9.35,56.666666666666664,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Beverages,500,1.2037333333333333,2
96,2024-02-11,2,Sunday,5,Metrocentro,San Salvador,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,16,19.2,Debit card,27,0.65,0.5499999999999999,8.799999999999999,45.83333333333333,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Groceries,350,2.290714285714286,1
97,2024-11-28,11,Thursday,4,Soyapango,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.15,10.2,3,30.6,Transfer,21,5.5,6.5,19.5,54.166666666666664,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Handicrafts,2250,2.939564814814815,3
98,2024-04-12,4,Friday,4,Soyapango,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.05,0.47,1,0.47,Cash,65,0.25,0.25,0.25,50.0,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Traditional Food,1950,0.531975128205128,3
99,2024-10-15,10,Tuesday,2,Santa Ana,Santa Ana,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,7,10.5,Debit card,393,0.7,0.8,5.6000000000000005,53.333333333333336,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Dairy,550,1.1310733333333334,2
100,2024-11-06,11,Wednesday,3,San Miguel,San Miguel,12,Canasta de palma,Handicrafts,12.0,0.1,10.8,20,216.0,Debit card,399,5.5,6.5,130.0,54.166666666666664,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Handicrafts,2250,2.939564814814815,3
101,2024-02-25,2,Sunday,5,Metrocentro,San Salvador,6,Kolachampán,Beverages,0.75,0.0,0.75,19,14.25,Bitcoin,295,0.35,0.4,7.6000000000000005,53.333333333333336,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Beverages,500,1.2037333333333333,2
102,2024-04-11,4,Thursday,7,La Libertad,La Libertad,13,Aceite vegetal 1L,Groceries,2.8,0.05,2.66,3,7.98,Debit card,322,1.8,0.9999999999999998,2.999999999999999,35.71428571428571,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Groceries,350,2.290714285714286,1
103,2024-12-22,12,Sunday,2,Santa Ana,Santa Ana,8,Fresco de tamarindo,Beverages,0.75,0.15,0.64,10,6.4,Debit card,413,0.3,0.45,4.5,60.0,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Beverages,500,1.2037333333333333,2
104,2024-06-26,6,Wednesday,1,San Salvador Centro,San Salvador,4,Yuca frita,Traditional Food,2.5,0.0,2.5,18,45.0,Debit card,36,1.2,1.3,23.400000000000002,52.0,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Traditional Food,1950,0.531975128205128,3
105,2024-01-07,1,Sunday,6,Usulután,Usulután,17,Queso duro blando,Dairy,3.5,0.15,2.98,14,41.72,Cash,222,1.8,1.7,23.8,48.57142857142857,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Dairy,550,1.1310733333333334,2
106,2024-12-28,12,Saturday,8,Chalatenango,Chalatenango,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,5,60.0,Cash,268,5.5,6.5,32.5,54.166666666666664,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Handicrafts,2250,2.939564814814815,3
107,2024-08-26,8,Monday,8,Chalatenango,Chalatenango,9,Camisa guayabera,Clothing,18.0,0.15,15.3,14,214.2,Debit card,138,9.0,9.0,126.0,50.0,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Clothing,400,0.89325,1
108,2024-02-14,2,Wednesday,4,Soyapango,San Salvador,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,9,72.0,Cash,238,3.5,4.5,40.5,56.25,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Handicrafts,2250,2.939564814814815,3
109,2024-01-15,1,Monday,6,Usulután,Usulután,13,Aceite vegetal 1L,Groceries,2.8,0.15,2.38,16,38.08,Cash,250,1.8,0.9999999999999998,15.999999999999996,35.71428571428571,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Groceries,350,2.290714285714286,1
110,2024-05-12,5,Sunday,6,Usulután,Usulután,7,Café salvadoreño,Beverages,1.5,0.0,1.5,11,16.5,Credit card,360,0.65,0.85,9.35,56.666666666666664,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Beverages,500,1.2037333333333333,2
111,2024-09-21,9,Saturday,1,San Salvador Centro,San Salvador,9,Camisa guayabera,Clothing,18.0,0.0,18.0,7,126.0,Cash,209,9.0,9.0,63.0,50.0,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Clothing,400,0.89325,1
112,2024-12-19,12,Thursday,4,Soyapango,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.1,1.35,16,21.6,Debit card,230,0.7,0.8,12.8,53.333333333333336,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Dairy,550,1.1310733333333334,2
113,2024-05-30,5,Thursday,2,Santa Ana,Santa Ana,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,8,4.0,Debit card,157,0.25,0.25,2.0,50.0,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Traditional Food,1950,0.531975128205128,3
114,2024-10-10,10,Thursday,8,Chalatenango,Chalatenango,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,17,204.0,Cash,382,5.5,6.5,110.5,54.166666666666664,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Handicrafts,2250,2.939564814814815,3
115,2024-06-29,6,Saturday,6,Usulután,Usulután,18,Curtido en frasco,Groceries,2.0,0.0,2.0,15,30.0,Cash,119,0.9,1.1,16.5,55.00000000000001,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Groceries,350,2.290714285714286,1
116,2024-06-10,6,Monday,4,Soyapango,San Salvador,4,Yuca frita,Traditional Food,2.5,0.1,2.25,4,9.0,Debit card,391,1.2,1.3,5.2,52.0,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Traditional Food,1950,0.531975128205128,3
117,2024-04-20,4,Saturday,4,Soyapango,San Salvador,6,Kolachampán,Beverages,0.75,0.0,0.75,16,12.0,Debit card,390,0.35,0.4,6.4,53.333333333333336,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Beverages,500,1.2037333333333333,2
118,2024-02-21,2,Wednesday,5,Metrocentro,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,7,24.5,Cash,92,1.8,1.7,11.9,48.57142857142857,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Dairy,550,1.1310733333333334,2
119,2024-12-28,12,Saturday,1,San Salvador Centro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,18,630.0,Cash,499,18.0,17.0,306.0,48.57142857142857,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Handicrafts,2250,2.939564814814815,3
120,2024-12-23,12,Monday,5,Metrocentro,San Salvador,2,Pupusas de frijol,Traditional Food,0.5,0.1,0.45,5,2.25,Credit card,252,0.2,0.3,1.5,60.0,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Traditional Food,1950,0.531975128205128,3
121,2024-10-20,10,Sunday,1,San Salvador Centro,San Salvador,4,Yuca frita,Traditional Food,2.5,0.0,2.5,10,25.0,Cash,175,1.2,1.3,13.0,52.0,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Traditional Food,1950,0.531975128205128,3
122,2024-05-09,5,Thursday,1,San Salvador Centro,San Salvador,6,Kolachampán,Beverages,0.75,0.0,0.75,16,12.0,Credit card,206,0.35,0.4,6.4,53.333333333333336,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Beverages,500,1.2037333333333333,2
123,2024-10-22,10,Tuesday,2,Santa Ana,Santa Ana,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,2,3.0,Cash,289,0.7,0.8,1.6,53.333333333333336,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Dairy,550,1.1310733333333334,2
124,2024-05-07,5,Tuesday,2,Santa Ana,Santa Ana,10,Hamaca artesanal,Handicrafts,35.0,0.05,33.25,4,133.0,Credit card,311,18.0,17.0,68.0,48.57142857142857,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Handicrafts,2250,2.939564814814815,3
125,2024-08-18,8,Sunday,7,La Libertad,La Libertad,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,15,11.25,Credit card,220,0.3,0.45,6.75,60.0,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Beverages,500,1.2037333333333333,2
126,2024-11-08,11,Friday,1,San Salvador Centro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.15,29.75,4,119.0,Cash,109,18.0,17.0,68.0,48.57142857142857,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Handicrafts,2250,2.939564814814815,3
127,2024-03-21,3,Thursday,2,Santa Ana,Santa Ana,9,Camisa guayabera,Clothing,18.0,0.0,18.0,8,144.0,Debit card,81,9.0,9.0,72.0,50.0,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Clothing,400,0.89325,1
128,2024-08-18,8,Sunday,7,La Libertad,La Libertad,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,20,10.0,Cash,119,0.25,0.25,5.0,50.0,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Traditional Food,1950,0.531975128205128,3
129,2024-12-25,12,Wednesday,5,Metrocentro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,15,525.0,Debit card,474,18.0,17.0,255.0,48.57142857142857,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Handicrafts,2250,2.939564814814815,3
130,2024-08-05,8,Monday,4,Soyapango,San Salvador,9,Camisa guayabera,Clothing,18.0,0.05,17.1,4,68.4,Cash,77,9.0,9.0,36.0,50.0,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Clothing,400,0.89325,1
131,2024-02-06,2,Tuesday,3,San Miguel,San Miguel,9,Camisa guayabera,Clothing,18.0,0.0,18.0,2,36.0,Credit card,305,9.0,9.0,18.0,50.0,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Clothing,400,0.89325,1
132,2024-03-04,3,Monday,8,Chalatenango,Chalatenango,10,Hamaca artesanal,Handicrafts,35.0,0.1,31.5,15,472.5,Cash,207,18.0,17.0,255.0,48.57142857142857,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Handicrafts,2250,2.939564814814815,3
133,2024-08-12,8,Monday,8,Chalatenango,Chalatenango,9,Camisa guayabera,Clothing,18.0,0.05,17.1,3,51.3,Cash,222,9.0,9.0,27.0,50.0,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Clothing,400,0.89325,1
134,2024-01-14,1,Sunday,5,Metrocentro,San Salvador,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,3,24.0,Transfer,429,3.5,4.5,13.5,56.25,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Handicrafts,2250,2.939564814814815,3
135,2024-10-22,10,Tuesday,5,Metrocentro,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.15,0.42,2,0.84,Credit card,241,0.25,0.25,0.5,50.0,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Traditional Food,1950,0.531975128205128,3
136,2024-05-22,5,Wednesday,8,Chalatenango,Chalatenango,17,Queso duro blando,Dairy,3.5,0.05,3.32,6,19.92,Cash,417,1.8,1.7,10.2,48.57142857142857,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Dairy,550,1.1310733333333334,2
137,2024-08-28,8,Wednesday,2,Santa Ana,Santa Ana,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,12,18.0,Cash,344,0.7,0.8,9.600000000000001,53.333333333333336,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Dairy,550,1.1310733333333334,2
138,2024-06-17,6,Monday,3,San Miguel,San Miguel,4,Yuca frita,Traditional Food,2.5,0.1,2.25,14,31.5,Cash,340,1.2,1.3,18.2,52.0,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Traditional Food,1950,0.531975128205128,3
139,2024-08-20,8,Tuesday,1,San Salvador Centro,San Salvador,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,3,8.4,Cash,60,1.8,0.9999999999999998,2.999999999999999,35.71428571428571,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Groceries,350,2.290714285714286,1
140,2024-12-02,12,Monday,1,San Salvador Centro,San Salvador,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,18,50.4,Cash,97,1.8,0.9999999999999998,17.999999999999996,35.71428571428571,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Groceries,350,2.290714285714286,1
141,2024-11-14,11,Thursday,6,Usulután,Usulután,17,Queso duro blando,Dairy,3.5,0.1,3.15,16,50.4,Cash,27,1.8,1.7,27.2,48.57142857142857,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Dairy,550,1.1310733333333334,2
142,2024-10-08,10,Tuesday,5,Metrocentro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,5,7.5,Cash,358,0.65,0.85,4.25,56.666666666666664,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Beverages,500,1.2037333333333333,2
143,2024-01-15,1,Monday,2,Santa Ana,Santa Ana,16,Crema salvadoreña,Dairy,1.5,0.15,1.27,20,25.4,Cash,82,0.7,0.8,16.0,53.333333333333336,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Dairy,550,1.1310733333333334,2
144,2024-10-09,10,Wednesday,1,San Salvador Centro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,14,490.0,Cash,431,18.0,17.0,238.0,48.57142857142857,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Handicrafts,2250,2.939564814814815,3
145,2024-03-01,3,Friday,8,Chalatenango,Chalatenango,4,Yuca frita,Traditional Food,2.5,0.0,2.5,5,12.5,Bitcoin,150,1.2,1.3,6.5,52.0,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Traditional Food,1950,0.531975128205128,3
146,2024-07-31,7,Wednesday,5,Metrocentro,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,16,56.0,Cash,283,1.8,1.7,27.2,48.57142857142857,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Dairy,550,1.1310733333333334,2
147,2024-04-07,4,Sunday,7,La Libertad,La Libertad,5,Atol de elote,Beverages,1.0,0.05,0.95,20,19.0,Debit card,70,0.45,0.55,11.0,55.00000000000001,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Beverages,500,1.2037333333333333,2
148,2024-07-31,7,Wednesday,5,Metrocentro,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.15,0.85,11,9.35,Debit card,421,0.55,0.44999999999999996,4.949999999999999,44.99999999999999,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Traditional Food,1950,0.531975128205128,3
149,2024-06-01,6,Saturday,5,Metrocentro,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.05,0.47,19,8.93,Transfer,251,0.25,0.25,4.75,50.0,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Traditional Food,1950,0.531975128205128,3
150,2024-10-02,10,Wednesday,8,Chalatenango,Chalatenango,5,Atol de elote,Beverages,1.0,0.0,1.0,16,16.0,Cash,391,0.45,0.55,8.8,55.00000000000001,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Beverages,500,1.2037333333333333,2
