sale_id,date,month,weekday,branch_id,branch_name,department,product_id,product_name,category,unit_price,discount,final_price,quantity,total,payment_method,customer_id
192,2024-09-14,9,Saturday,8,Chalatenango,Chalatenango,4,Yuca frita,Traditional Food,2.5,0.05,2.38,8,19.04,Cash,402
193,2024-08-22,8,Thursday,5,Metrocentro,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,1,3.5,Transfer,434
194,2024-12-17,12,Tuesday,7,La Libertad,La Libertad,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,4,11.2,Debit card,228
195,2024-06-13,6,Thursday,2,Santa Ana,Santa Ana,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,20,20.0,Cash,141
196,2024-07-14,7,Sunday,6,Usulután,Usulután,18,Curtido en frasco,Groceries,2.0,0.05,1.9,20,38.0,Cash,259
197,2024-12-25,12,Wednesday,2,Santa Ana,Santa Ana,14,Frijoles rojos 1lb,Groceries,1.2,0.15,1.02,4,4.08,Debit card,450
198,2024-08-08,8,Thursday,4,Soyapango,San Salvador,18,Curtido en frasco,Groceries,2.0,0.0,2.0,15,30.0,Cash,424
199,2024-07-31,7,Wednesday,7,La Libertad,La Libertad,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,4,3.6,Cash,341
200,2024-03-19,3,Tuesday,6,Usulután,Usulután,9,Camisa guayabera,Clothing,18.0,0.0,18.0,16,288.0,Cash,44
201,2024-02-19,2,Monday,7,La Libertad,La Libertad,3,Tamales de elote,Traditional Food,1.0,0.15,0.85,12,10.2,Cash,31
202,2024-12-09,12,Monday,6,Usulután,Usulután,18,Curtido en frasco,Groceries,2.0,0.0,2.0,4,8.0,Cash,341
203,2024-05-27,5,Monday,1,San Salvador Centro,San Salvador,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,20,24.0,Cash,296
204,2024-03-20,3,Wednesday,4,Soyapango,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,16,56.0,Credit card,180
205,2024-02-28,2,Wednesday,6,Usulután,Usulután,18,Curtido en frasco,Groceries,2.0,0.05,1.9,9,17.1,Cash,220
206,2024-11-07,11,Thursday,1,San Salvador Centro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.0,2.0,9,18.0,Cash,360
207,2024-06-28,6,Friday,6,Usulután,Usulután,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,1,35.0,Credit card,290
208,2024-03-13,3,Wednesday,2,Santa Ana,Santa Ana,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,1,2.8,Debit card,111
209,2024-08-20,8,Tuesday,7,La Libertad,La Libertad,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,11,30.8,Cash,370
210,2024-01-27,1,Saturday,2,Santa Ana,Santa Ana,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,5,40.0,Credit card,26
211,2024-08-14,8,Wednesday,5,Metrocentro,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,14,14.0,Debit card,213
212,2024-09-19,9,Thursday,4,Soyapango,San Salvador,9,Camisa guayabera,Clothing,18.0,0.0,18.0,4,72.0,Cash,146
213,2024-01-24,1,Wednesday,5,Metrocentro,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,8,12.0,Transfer,29
214,2024-06-03,6,Monday,4,Soyapango,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.15,0.42,7,2.94,Cash,131
215,2024-03-02,3,Saturday,6,Usulután,Usulután,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,1,35.0,Debit card,90
216,2024-09-29,9,Sunday,7,La Libertad,La Libertad,5,Atol de elote,Beverages,1.0,0.05,0.95,8,7.6,Debit card,343
217,2024-07-22,7,Monday,2,Santa Ana,Santa Ana,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,2,24.0,Cash,472
218,2024-10-21,10,Monday,6,Usulután,Usulután,3,Tamales de elote,Traditional Food,1.0,0.05,0.95,14,13.3,Cash,328
219,2024-02-28,2,Wednesday,5,Metrocentro,San Salvador,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,13,15.6,Transfer,88
220,2024-02-15,2,Thursday,6,Usulután,Usulután,15,Arroz blanco 1lb,Groceries,0.9,0.15,0.77,14,10.78,Cash,224
221,2024-07-21,7,Sunday,2,Santa Ana,Santa Ana,13,Aceite vegetal 1L,Groceries,2.8,0.1,2.52,10,25.2,Cash,171
222,2024-09-18,9,Wednesday,2,Santa Ana,Santa Ana,6,Kolachampán,Beverages,0.75,0.05,0.71,4,2.84,Debit card,464
223,2024-11-26,11,Tuesday,6,Usulután,Usulután,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,5,60.0,Cash,132
224,2024-11-04,11,Monday,3,San Miguel,San Miguel,7,Café salvadoreño,Beverages,1.5,0.15,1.27,5,6.35,Credit card,39
225,2024-08-25,8,Sunday,8,Chalatenango,Chalatenango,6,Kolachampán,Beverages,0.75,0.15,0.64,19,12.16,Debit card,349
226,2024-03-18,3,Monday,6,Usulután,Usulután,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,15,120.0,Cash,324
227,2024-10-29,10,Tuesday,5,Metrocentro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,2,70.0,Debit card,159
228,2024-01-20,1,Saturday,8,Chalatenango,Chalatenango,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,2,1.8,Credit card,40
229,2024-08-24,8,Saturday,7,La Libertad,La Libertad,3,Tamales de elote,Traditional Food,1.0,0.05,0.95,19,18.05,Transfer,379
230,2024-10-19,10,Saturday,8,Chalatenango,Chalatenango,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,7,3.5,Debit card,257
231,2024-08-18,8,Sunday,1,San Salvador Centro,San Salvador,5,Atol de elote,Beverages,1.0,0.15,0.85,4,3.4,Credit card,176
232,2024-01-21,1,Sunday,3,San Miguel,San Miguel,3,Tamales de elote,Traditional Food,1.0,0.1,0.9,8,7.2,Cash,225
233,2024-07-05,7,Friday,3,San Miguel,San Miguel,17,Queso duro blando,Dairy,3.5,0.0,3.5,12,42.0,Cash,397
234,2024-11-19,11,Tuesday,1,San Salvador Centro,San Salvador,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,11,88.0,Cash,286
235,2024-05-09,5,Thursday,5,Metrocentro,San Salvador,13,Aceite vegetal 1L,Groceries,2.8,0.15,2.38,20,47.6,Cash,42
236,2024-06-07,6,Friday,6,Usulután,Usulután,5,Atol de elote,Beverages,1.0,0.0,1.0,13,13.0,Debit card,481
237,2024-10-13,10,Sunday,5,Metrocentro,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.1,0.9,13,11.7,Credit card,417
238,2024-11-26,11,Tuesday,2,Santa Ana,Santa Ana,5,Atol de elote,Beverages,1.0,0.05,0.95,14,13.3,Cash,186
239,2024-04-19,4,Friday,3,San Miguel,San Miguel,10,Hamaca artesanal,Handicrafts,35.0,0.15,29.75,11,327.25,Cash,116
240,2024-02-09,2,Friday,3,San Miguel,San Miguel,5,Atol de elote,Beverages,1.0,0.15,0.85,10,8.5,Credit card,260
241,2024-12-04,12,Wednesday,1,San Salvador Centro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.15,1.7,11,18.7,Debit card,306
242,2024-03-24,3,Sunday,3,San Miguel,San Miguel,13,Aceite vegetal 1L,Groceries,2.8,0.15,2.38,6,14.28,Debit card,320
243,2024-01-23,1,Tuesday,8,Chalatenango,Chalatenango,6,Kolachampán,Beverages,0.75,0.0,0.75,14,10.5,Debit card,122
244,2024-08-17,8,Saturday,5,Metrocentro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.05,0.85,8,6.8,Cash,495
245,2024-07-07,7,Sunday,4,Soyapango,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,19,28.5,Cash,145
246,2024-03-23,3,Saturday,7,La Libertad,La Libertad,13,Aceite vegetal 1L,Groceries,2.8,0.15,2.38,7,16.66,Debit card,447
247,2024-11-24,11,Sunday,1,San Salvador Centro,San Salvador,9,Camisa guayabera,Clothing,18.0,0.15,15.3,16,244.8,Cash,479
248,2024-05-25,5,Saturday,2,Santa Ana,Santa Ana,4,Yuca frita,Traditional Food,2.5,0.15,2.12,3,6.36,Cash,231
249,2024-08-11,8,Sunday,3,San Miguel,San Miguel,17,Queso duro blando,Dairy,3.5,0.0,3.5,3,10.5,Credit card,453
250,2024-07-31,7,Wednesday,1,San Salvador Centro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,2,24.0,Debit card,121
251,2024-07-10,7,Wednesday,2,Santa Ana,Santa Ana,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,8,22.4,Cash,51
252,2024-03-11,3,Monday,3,San Miguel,San Miguel,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,2,16.0,Bitcoin,242
253,2024-08-17,8,Saturday,8,Chalatenango,Chalatenango,5,Atol de elote,Beverages,1.0,0.0,1.0,20,20.0,Bitcoin,10
254,2024-03-17,3,Sunday,4,Soyapango,San Salvador,9,Camisa guayabera,Clothing,18.0,0.1,16.2,18,291.6,Debit card,217
255,2024-05-01,5,Wednesday,5,Metrocentro,San Salvador,4,Yuca frita,Traditional Food,2.5,0.0,2.5,10,25.0,Cash,215
256,2024-02-26,2,Monday,2,Santa Ana,Santa Ana,15,Arroz blanco 1lb,Groceries,0.9,0.05,0.85,16,13.6,Debit card,324
257,2024-03-14,3,Thursday,4,Soyapango,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,10,35.0,Cash,181
258,2024-04-05,4,Friday,7,La Libertad,La Libertad,8,Fresco de tamarindo,Beverages,0.75,0.05,0.71,3,2.13,Transfer,35
259,2024-07-18,7,Thursday,1,San Salvador Centro,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,16,56.0,Debit card,192
260,2024-07-01,7,Monday,1,San Salvador Centro,San Salvador,9,Camisa guayabera,Clothing,18.0,0.0,18.0,3,54.0,Cash,337
261,2024-03-09,3,Saturday,6,Usulután,Usulután,4,Yuca frita,Traditional Food,2.5,0.0,2.5,2,5.0,Debit card,417
262,2024-12-22,12,Sunday,8,Chalatenango,Chalatenango,6,Kolachampán,Beverages,0.75,0.1,0.68,16,10.88,Cash,70
263,2024-01-19,1,Friday,8,Chalatenango,Chalatenango,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,10,10.0,Cash,103
264,2024-06-07,6,Friday,6,Usulután,Usulután,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,17,8.5,Transfer,279
265,2024-01-19,1,Friday,5,Metrocentro,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,7,10.5,Cash,400
266,2024-05-19,5,Sunday,6,Usulután,Usulután,2,Pupusas de frijol,Traditional Food,0.5,0.15,0.42,4,1.68,Cash,456
267,2024-07-16,7,Tuesday,8,Chalatenango,Chalatenango,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,11,30.8,Cash,255
268,2024-02-12,2,Monday,5,Metrocentro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,14,168.0,Cash,422
269,2024-06-13,6,Thursday,5,Metrocentro,San Salvador,6,Kolachampán,Beverages,0.75,0.0,0.75,4,3.0,Cash,152
270,2024-11-04,11,Monday,8,Chalatenango,Chalatenango,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,14,490.0,Debit card,180
271,2024-06-29,6,Saturday,1,San Salvador Centro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,20,18.0,Cash,406
272,2024-12-09,12,Monday,2,Santa Ana,Santa Ana,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,13,6.5,Debit card,384
273,2024-03-14,3,Thursday,1,San Salvador Centro,San Salvador,6,Kolachampán,Beverages,0.75,0.1,0.68,20,13.6,Credit card,18
274,2024-04-30,4,Tuesday,2,Santa Ana,Santa Ana,5,Atol de elote,Beverages,1.0,0.0,1.0,12,12.0,Cash,291
275,2024-12-13,12,Friday,3,San Miguel,San Miguel,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,15,7.5,Cash,391
276,2024-09-28,9,Saturday,3,San Miguel,San Miguel,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,12,12.0,Cash,143
277,2024-01-14,1,Sunday,2,Santa Ana,Santa Ana,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,6,4.5,Debit card,468
278,2024-05-14,5,Tuesday,2,Santa Ana,Santa Ana,18,Curtido en frasco,Groceries,2.0,0.1,1.8,9,16.2,Cash,314
279,2024-04-12,4,Friday,8,Chalatenango,Chalatenango,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,4,140.0,Credit card,232
280,2024-02-14,2,Wednesday,8,Chalatenango,Chalatenango,6,Kolachampán,Beverages,0.75,0.1,0.68,11,7.48,Cash,34
281,2024-06-02,6,Sunday,5,Metrocentro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.1,1.8,6,10.8,Debit card,359
282,2024-09-17,9,Tuesday,6,Usulután,Usulután,6,Kolachampán,Beverages,0.75,0.0,0.75,8,6.0,Transfer,406
283,2024-09-09,9,Monday,4,Soyapango,San Salvador,5,Atol de elote,Beverages,1.0,0.0,1.0,1,1.0,Debit card,189
284,2024-11-09,11,Saturday,3,San Miguel,San Miguel,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,3,2.7,Cash,368
285,2024-07-28,7,Sunday,7,La Libertad,La Libertad,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,19,28.5,Cash,163
286,2024-08-26,8,Monday,8,Chalatenango,Chalatenango,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,17,17.0,Cash,425
287,2024-03-07,3,Thursday,3,San Miguel,San Miguel,18,Curtido en frasco,Groceries,2.0,0.05,1.9,14,26.6,Bitcoin,29
288,2024-06-04,6,Tuesday,3,San Miguel,San Miguel,4,Yuca frita,Traditional Food,2.5,0.0,2.5,6,15.0,Cash,364
289,2024-09-22,9,Sunday,6,Usulután,Usulután,8,Fresco de tamarindo,Beverages,0.75,0.15,0.64,10,6.4,Cash,101
290,2024-03-05,3,Tuesday,5,Metrocentro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.05,1.9,10,19.0,Debit card,258
291,2024-03-28,3,Thursday,3,San Miguel,San Miguel,6,Kolachampán,Beverages,0.75,0.1,0.68,20,13.6,Bitcoin,173
292,2024-02-11,2,Sunday,1,San Salvador Centro,San Salvador,2,Pupusas de frijol,Traditional Food,0.5,0.1,0.45,2,0.9,Credit card,136
293,2024-11-12,11,Tuesday,7,La Libertad,La Libertad,7,Café salvadoreño,Beverages,1.5,0.0,1.5,1,1.5,Credit card,280
294,2024-09-04,9,Wednesday,5,Metrocentro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.15,29.75,8,238.0,Credit card,208
295,2024-02-07,2,Wednesday,8,Chalatenango,Chalatenango,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,2,70.0,Cash,248
296,2024-06-23,6,Sunday,4,Soyapango,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,20,18.0,Cash,368
297,2024-07-23,7,Tuesday,6,Usulután,Usulután,11,Jarrito de barro,Handicrafts,8.0,0.15,6.8,5,34.0,Cash,288
298,2024-05-03,5,Friday,6,Usulután,Usulután,4,Yuca frita,Traditional Food,2.5,0.0,2.5,15,37.5,Cash,127
299,2024-01-26,1,Friday,2,Santa Ana,Santa Ana,5,Atol de elote,Beverages,1.0,0.0,1.0,10,10.0,Credit card,215
300,2024-06-16,6,Sunday,3,San Miguel,San Miguel,8,Fresco de tamarindo,Beverages,0.75,0.1,0.68,19,12.92,Cash,391
301,2024-09-20,9,Friday,8,Chalatenango,Chalatenango,6,Kolachampán,Beverages,0.75,0.0,0.75,15,11.25,Credit card,255
302,2024-07-20,7,Saturday,2,Santa Ana,Santa Ana,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,17,8.5,Transfer,111
303,2024-01-26,1,Friday,1,San Salvador Centro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,10,120.0,Debit card,432
304,2024-10-01,10,Tuesday,5,Metrocentro,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.15,1.27,1,1.27,Cash,69
305,2024-07-25,7,Thursday,6,Usulután,Usulután,9,Camisa guayabera,Clothing,18.0,0.0,18.0,12,216.0,Cash,292
306,2024-07-04,7,Thursday,4,Soyapango,San Salvador,18,Curtido en frasco,Groceries,2.0,0.0,2.0,18,36.0,Cash,259
307,2024-11-15,11,Friday,5,Metrocentro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,20,18.0,Cash,50
308,2024-06-22,6,Saturday,6,Usulután,Usulután,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,18,50.4,Credit card,102
309,2024-09-13,9,Friday,7,La Libertad,La Libertad,17,Queso duro blando,Dairy,3.5,0.0,3.5,2,7.0,Cash,366
310,2024-09-22,9,Sunday,8,Chalatenango,Chalatenango,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,15,120.0,Debit card,264
311,2024-11-09,11,Saturday,6,Usulután,Usulután,5,Atol de elote,Beverages,1.0,0.0,1.0,11,11.0,Cash,316
312,2024-09-16,9,Monday,6,Usulután,Usulután,10,Hamaca artesanal,Handicrafts,35.0,0.05,33.25,17,565.25,Cash,289
313,2024-01-09,1,Tuesday,8,Chalatenango,Chalatenango,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,12,420.0,Debit card,214
314,2024-11-01,11,Friday,1,San Salvador Centro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,16,560.0,Transfer,401
315,2024-10-25,10,Friday,1,San Salvador Centro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,16,12.0,Debit card,370
316,2024-12-14,12,Saturday,3,San Miguel,San Miguel,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,8,22.4,Debit card,359
317,2024-01-10,1,Wednesday,4,Soyapango,San Salvador,4,Yuca frita,Traditional Food,2.5,0.0,2.5,15,37.5,Cash,212
318,2024-09-13,9,Friday,7,La Libertad,La Libertad,7,Café salvadoreño,Beverages,1.5,0.0,1.5,20,30.0,Credit card,377
319,2024-09-22,9,Sunday,3,San Miguel,San Miguel,2,Pupusas de frijol,Traditional Food,0.5,0.05,0.47,7,3.29,Cash,340
320,2024-06-09,6,Sunday,7,La Libertad,La Libertad,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,6,9.0,Bitcoin,176
321,2024-12-12,12,Thursday,6,Usulután,Usulután,18,Curtido en frasco,Groceries,2.0,0.05,1.9,9,17.1,Cash,491
322,2024-10-12,10,Saturday,5,Metrocentro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,10,7.5,Bitcoin,153
323,2024-12-19,12,Thursday,4,Soyapango,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,16,560.0,Cash,287
324,2024-03-03,3,Sunday,5,Metrocentro,San Salvador,9,Camisa guayabera,Clothing,18.0,0.1,16.2,19,307.8,Debit card,459
325,2024-03-15,3,Friday,6,Usulután,Usulután,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,10,28.0,Cash,366
326,2024-08-14,8,Wednesday,6,Usulután,Usulután,3,Tamales de elote,Traditional Food,1.0,0.1,0.9,9,8.1,Cash,104
327,2024-10-14,10,Monday,5,Metrocentro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.0,2.0,9,18.0,Cash,380
328,2024-01-26,1,Friday,4,Soyapango,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,17,12.75,Debit card,27
329,2024-06-18,6,Tuesday,7,La Libertad,La Libertad,4,Yuca frita,Traditional Food,2.5,0.0,2.5,16,40.0,Debit card,71
330,2024-07-27,7,Saturday,3,San Miguel,San Miguel,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,16,8.0,Debit card,388
331,2024-05-26,5,Sunday,6,Usulután,Usulután,10,Hamaca artesanal,Handicrafts,35.0,0.15,29.75,2,59.5,Cash,294
332,2024-03-30,3,Saturday,1,San Salvador Centro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.15,0.64,14,8.96,Cash,471
333,2024-09-10,9,Tuesday,7,La Libertad,La Libertad,2,Pupusas de frijol,Traditional Food,0.5,0.1,0.45,6,2.7,Transfer,475
334,2024-01-05,1,Friday,1,San Salvador Centro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.05,33.25,10,332.5,Debit card,476
335,2024-08-20,8,Tuesday,5,Metrocentro,San Salvador,11,Jarrito de barro,Handicrafts,8.0,0.05,7.6,18,136.8,Cash,481
336,2024-05-19,5,Sunday,8,Chalatenango,Chalatenango,5,Atol de elote,Beverages,1.0,0.15,0.85,7,5.95,Cash,84
337,2024-04-05,4,Friday,5,Metrocentro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.1,0.81,1,0.81,Cash,152
338,2024-11-08,11,Friday,3,San Miguel,San Miguel,7,Café salvadoreño,Beverages,1.5,0.15,1.27,13,16.51,Cash,168
339,2024-12-08,12,Sunday,7,La Libertad,La Libertad,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,4,4.0,Transfer,245
340,2024-01-04,1,Thursday,4,Soyapango,San Salvador,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,9,72.0,Cash,386
341,2024-06-03,6,Monday,6,Usulután,Usulután,9,Camisa guayabera,Clothing,18.0,0.1,16.2,19,307.8,Debit card,134
342,2024-02-01,2,Thursday,4,Soyapango,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,4,48.0,Cash,208
343,2024-12-19,12,Thursday,5,Metrocentro,San Salvador,17,Queso duro blando,Dairy,3.5,0.1,3.15,4,12.6,Bitcoin,152
344,2024-04-22,4,Monday,4,Soyapango,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,5,60.0,Cash,383
345,2024-12-25,12,Wednesday,7,La Libertad,La Libertad,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,18,216.0,Credit card,411
346,2024-12-14,12,Saturday,4,Soyapango,San Salvador,7,Café salvadoreño,Beverages,1.5,0.15,1.27,20,25.4,Credit card,270
347,2024-02-09,2,Friday,6,Usulután,Usulután,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,19,17.1,Cash,281
348,2024-10-20,10,Sunday,4,Soyapango,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,18,63.0,Cash,438
349,2024-02-29,2,Thursday,8,Chalatenango,Chalatenango,17,Queso duro blando,Dairy,3.5,0.1,3.15,7,22.05,Debit card,47
350,2024-01-29,1,Monday,8,Chalatenango,Chalatenango,17,Queso duro blando,Dairy,3.5,0.0,3.5,15,52.5,Debit card,234
351,2024-12-10,12,Tuesday,8,Chalatenango,Chalatenango,2,Pupusas de frijol,Traditional Food,0.5,0.1,0.45,10,4.5,Cash,131
352,2024-10-23,10,Wednesday,4,Soyapango,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,3,1.5,Cash,359
353,2024-02-05,2,Monday,1,San Salvador Centro,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,16,16.0,Cash,93
354,2024-07-10,7,Wednesday,7,La Libertad,La Libertad,5,Atol de elote,Beverages,1.0,0.0,1.0,13,13.0,Credit card,465
355,2024-02-11,2,Sunday,7,La Libertad,La Libertad,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,18,50.4,Debit card,179
356,2024-10-02,10,Wednesday,3,San Miguel,San Miguel,4,Yuca frita,Traditional Food,2.5,0.05,2.38,13,30.94,Cash,115
357,2024-06-01,6,Saturday,1,San Salvador Centro,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.1,0.45,15,6.75,Debit card,218
358,2024-04-27,4,Saturday,7,La Libertad,La Libertad,18,Curtido en frasco,Groceries,2.0,0.0,2.0,8,16.0,Cash,142
359,2024-01-17,1,Wednesday,2,Santa Ana,Santa Ana,7,Café salvadoreño,Beverages,1.5,0.05,1.42,14,19.88,Credit card,453
360,2024-04-15,4,Monday,4,Soyapango,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,3,1.5,Debit card,229
361,2024-01-23,1,Tuesday,4,Soyapango,San Salvador,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,13,6.5,Cash,112
362,2024-09-14,9,Saturday,3,San Miguel,San Miguel,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,10,5.0,Credit card,375
363,2024-05-01,5,Wednesday,6,Usulután,Usulután,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,10,80.0,Transfer,267
364,2024-06-02,6,Sunday,7,La Libertad,La Libertad,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,9,6.75,Debit card,303
365,2024-10-11,10,Friday,7,La Libertad,La Libertad,6,Kolachampán,Beverages,0.75,0.0,0.75,16,12.0,Transfer,483
366,2024-12-22,12,Sunday,6,Usulután,Usulután,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,14,39.2,Cash,193
367,2024-05-03,5,Friday,8,Chalatenango,Chalatenango,6,Kolachampán,Beverages,0.75,0.0,0.75,8,6.0,Credit card,74
368,2024-10-14,10,Monday,1,San Salvador Centro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,14,12.6,Debit card,69
369,2024-05-10,5,Friday,4,Soyapango,San Salvador,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,7,19.6,Debit card,473
370,2024-02-17,2,Saturday,6,Usulután,Usulután,15,Arroz blanco 1lb,Groceries,0.9,0.1,0.81,18,14.58,Credit card,27
371,2024-12-10,12,Tuesday,7,La Libertad,La Libertad,9,Camisa guayabera,Clothing,18.0,0.05,17.1,20,342.0,Cash,38
372,2024-09-02,9,Monday,4,Soyapango,San Salvador,7,Café salvadoreño,Beverages,1.5,0.15,1.27,7,8.89,Bitcoin,156
373,2024-04-07,4,Sunday,4,Soyapango,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.1,0.45,4,1.8,Transfer,246
374,2024-07-22,7,Monday,4,Soyapango,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.05,0.71,8,5.68,Cash,145
375,2024-09-30,9,Monday,8,Chalatenango,Chalatenango,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,12,33.6,Cash,263
376,2024-02-20,2,Tuesday,8,Chalatenango,Chalatenango,16,Crema salvadoreña,Dairy,1.5,0.15,1.27,16,20.32,Credit card,469
377,2024-06-09,6,Sunday,6,Usulután,Usulután,7,Café salvadoreño,Beverages,1.5,0.0,1.5,14,21.0,Debit card,114
378,2024-05-13,5,Monday,1,San Salvador Centro,San Salvador,5,Atol de elote,Beverages,1.0,0.05,0.95,18,17.1,Debit card,214
379,2024-04-10,4,Wednesday,3,San Miguel,San Miguel,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,11,385.0,Cash,427
380,2024-10-08,10,Tuesday,8,Chalatenango,Chalatenango,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,11,8.25,Credit card,251
381,2024-03-27,3,Wednesday,8,Chalatenango,Chalatenango,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,12,18.0,Cash,280
382,2024-10-04,10,Friday,3,San Miguel,San Miguel,16,Crema salvadoreña,Dairy,1.5,0.05,1.42,2,2.84,Cash,434
383,2024-01-04,1,Thursday,1,San Salvador Centro,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,14,14.0,Credit card,119
384,2024-01-05,1,Friday,3,San Miguel,San Miguel,3,Tamales de elote,Traditional Food,1.0,0.05,0.95,7,6.65,Cash,31
